member_id,cutoff_date,churned_90d,r_days_since_last_txn,r_days_since_first_txn,r_days_since_last_redemption,f_txn_lifetime,f_txn_90d,f_txn_180d,f_txn_365d,f_active_months_12m,f_avg_days_between_txn,m_spend_lifetime,m_spend_90d,m_spend_365d,m_avg_basket,m_max_basket,t_txn_trend_90_vs_prior,t_spend_trend_90_vs_prior,rd_points_earned,rd_points_redeemed,rd_points_balance,rd_redemption_rate,rd_has_ever_redeemed,c_distinct_channels,c_distinct_brands,c_pct_app,c_pct_online,c_pct_in_store,tier,tier_rank,country,home_brand,p_age,p_tenure_days,dq_join_date_unusable,dq_profile_conflicted,dq_sign_error_txns,dq_points_imputed_txns,dq_amount_recovered_txns
M28409,2026-04-01,1,117,986,117,5,0,1,2,2,246.5,512.33,,187.09,102.47,200.08,0.5,0.018,1001.0,176.0,825.0,0.1758,1,2,2,0.0,0.4,0.6,Silver,2,US,PulseHome,40,1641,0,0,0,0,0
M28426,2026-04-01,1,22,1193,1193,6,1,1,2,2,238.6,530.92,79.14,118.06,88.49,315.12,2.0,80.14,1062.0,32.0,1030.0,0.0301,1,2,1,0.5,0.0,0.5,Silver,2,SG,PulseHome,29,1419,0,0,0,0,0
M28457,2026-04-01,1,168,1314,168,2,0,1,1,1,1314.0,70.45,,15.63,35.23,54.82,0.5,0.06,132.0,36.0,96.0,0.2727,1,2,2,0.5,0.0,0.5,Bronze,1,US,PulseEats,44,1667,0,0,0,0,0
M28478,2026-04-01,1,11,252,,4,1,2,4,4,84.0,352.93,78.32,352.93,88.23,171.1,1.0,1.284,812.0,0.0,812.0,0.0,0,2,1,0.0,0.75,0.25,Silver,2,IN,PulseMart,36,265,0,0,0,0,0
M28537,2026-04-01,1,103,285,103,2,0,1,2,2,285.0,161.08,,161.08,80.54,120.51,0.5,0.008,282.0,100.0,182.0,0.3546,1,1,1,0.0,0.0,1.0,Bronze,1,US,PulseEats,29,501,0,0,0,0,0
M28563,2026-04-01,1,278,278,,1,0,0,1,1,,79.76,,79.76,79.76,79.76,1.0,1.0,183.0,0.0,183.0,0.0,0,1,1,0.0,0.0,1.0,Silver,2,US,PulseMart,59,649,0,0,0,0,0
M28573,2026-04-01,1,52,365,,7,1,3,6,6,60.8,460.99,32.96,411.82,65.86,192.07,0.667,0.249,1061.0,0.0,1061.0,0.0,0,3,1,0.429,0.143,0.429,Bronze,1,US,PulseMart,45,393,0,0,0,0,0
M28594,2026-04-01,1,32,471,48,4,3,3,3,1,157.0,262.02,185.22,185.22,65.51,98.84,4.0,186.22,458.0,90.0,368.0,0.1965,1,2,1,0.5,0.0,0.5,Gold,3,IN,PulseEats,47,529,0,0,0,0,0
M28596,2026-04-01,1,6,751,181,6,2,2,3,2,150.2,460.81,119.5,172.34,76.8,120.64,3.0,120.5,847.0,50.0,797.0,0.059,1,3,2,0.333,0.167,0.5,Bronze,1,GB,PulseEats,60,775,0,0,0,0,0
M28629,2026-04-01,1,220,395,,4,0,0,3,3,131.7,263.56,,143.63,65.89,119.93,1.0,1.0,606.0,0.0,606.0,0.0,0,3,1,0.25,0.25,0.5,Silver,2,IN,PulseMart,49,,1,0,0,0,0
M28630,2026-04-01,1,83,335,,5,1,1,5,4,83.8,274.34,46.2,274.34,54.87,74.18,2.0,47.2,548.0,0.0,548.0,0.0,0,3,1,0.2,0.2,0.6,Silver,2,IN,PulseHome,51,347,0,0,0,0,0
M28672,2026-04-01,1,87,91,,3,2,3,3,2,45.5,150.28,125.05,150.28,50.09,102.78,1.5,4.806,301.0,0.0,301.0,0.0,0,2,1,0.667,0.333,0.0,Silver,2,IN,PulseHome,27,188,0,0,0,0,0
M28681,2026-04-01,1,309,858,309,5,0,0,1,1,214.5,573.64,,20.99,114.73,366.84,1.0,1.0,1147.0,229.0,918.0,0.1997,1,2,1,0.6,0.0,0.4,Gold,3,IN,PulseHome,29,870,0,0,0,0,0
M28736,2026-04-01,1,41,245,,3,2,2,3,3,122.5,148.81,83.57,148.81,49.6,65.24,3.0,84.57,297.0,0.0,297.0,0.0,0,2,1,0.0,0.333,0.667,Silver,2,SG,PulseHome,21,607,0,0,0,0,0
M28819,2026-04-01,1,358,1764,1764,5,0,0,1,1,441.0,260.6,,23.25,52.12,104.66,1.0,1.0,588.0,65.0,523.0,0.1105,1,3,2,0.2,0.4,0.4,Bronze,1,IN,PulseMart,26,1820,0,0,0,0,0
M28891,2026-04-01,1,147,1293,147,8,0,1,3,3,184.7,421.09,,134.76,52.64,95.75,0.5,0.012,964.0,296.0,668.0,0.3071,1,3,2,0.375,0.375,0.25,Bronze,1,US,PulseMart,49,1487,0,0,0,0,0
M28934,2026-04-01,1,62,424,,3,1,1,1,1,212.0,217.15,64.75,64.75,72.38,110.64,2.0,65.75,499.0,0.0,499.0,0.0,0,2,1,0.667,0.333,0.0,Bronze,1,AE,PulseMart,60,461,0,0,0,0,0
M28944,2026-04-01,1,13,837,,2,1,1,1,1,837.0,108.01,49.85,49.85,54.01,58.16,2.0,50.85,249.0,0.0,249.0,0.0,0,1,1,0.0,1.0,0.0,Bronze,1,IN,PulseMart,47,1084,0,0,0,0,0
M29005,2026-04-01,1,229,1542,229,5,0,0,2,2,385.5,338.65,,222.97,67.73,139.66,1.0,1.0,682.0,346.0,336.0,0.5073,1,3,3,0.2,0.2,0.6,Bronze,1,IN,PulseHome,43,1693,0,0,0,0,0
M29032,2026-04-01,1,69,69,,1,1,1,1,1,,52.96,52.96,52.96,52.96,52.96,2.0,53.96,106.0,0.0,106.0,0.0,0,1,1,1.0,0.0,0.0,Gold,3,IN,PulseHome,34,793,0,0,0,0,0
M29036,2026-04-01,1,36,773,,5,1,1,3,3,193.3,316.29,74.82,252.23,63.26,113.62,2.0,75.82,728.0,0.0,728.0,0.0,0,3,1,0.2,0.2,0.6,Bronze,1,GB,PulseMart,51,1272,0,0,0,0,0
M29072,2026-04-01,1,226,1445,,5,0,0,2,2,361.3,264.98,,85.77,53.0,92.25,1.0,1.0,529.0,0.0,529.0,0.0,0,3,1,0.2,0.6,0.2,Silver,2,US,PulseHome,52,1599,0,0,0,0,0
M29077,2026-04-01,1,2,859,,4,1,1,1,1,286.3,222.15,39.81,39.81,55.54,74.92,2.0,40.81,511.0,0.0,511.0,0.0,0,2,1,0.0,0.5,0.5,Platinum,4,US,PulseMart,54,1780,0,0,0,0,0
M29082,2026-04-01,1,201,896,,6,0,0,4,3,179.2,509.2,,279.31,84.87,116.26,1.0,1.0,1109.0,0.0,1109.0,0.0,0,3,2,0.333,0.333,0.333,Gold,3,IN,PulseMart,42,1196,0,0,0,0,0
M29098,2026-04-01,1,95,523,329,3,0,1,2,2,261.5,166.66,,129.53,55.55,66.51,0.5,0.016,333.0,100.0,233.0,0.3003,1,2,1,0.333,0.0,0.667,Bronze,1,IN,PulseHome,40,824,0,0,0,0,0
M29145,2026-04-01,1,308,630,431,4,0,0,1,1,210.0,335.55,,115.82,83.89,117.46,1.0,1.0,671.0,181.0,490.0,0.2697,1,2,1,0.75,0.0,0.25,Bronze,1,GB,PulseHome,25,640,0,0,0,0,0
M29154,2026-04-01,1,7,499,,7,2,3,5,4,83.2,467.46,171.79,356.79,66.78,97.83,1.5,8.78,936.0,0.0,936.0,0.0,0,3,1,0.143,0.714,0.143,Silver,2,IN,PulseHome,32,525,0,0,0,0,0
M29169,2026-04-01,1,222,918,,5,0,0,2,2,229.5,372.54,,146.21,74.51,117.37,1.0,1.0,745.0,0.0,745.0,0.0,0,3,1,0.2,0.6,0.2,Silver,2,US,PulseHome,50,1650,0,0,0,0,0
M29204,2026-04-01,1,168,1268,1268,5,0,1,1,1,317.0,276.62,,36.76,55.32,145.53,0.5,0.026,637.0,200.0,437.0,0.314,1,3,1,0.2,0.2,0.6,Bronze,1,US,PulseMart,38,1346,0,0,0,0,0
M29205,2026-04-01,1,185,1095,1095,5,0,0,2,2,273.8,321.56,,133.83,64.31,78.79,1.0,1.0,580.0,119.0,461.0,0.2052,1,2,2,0.2,0.8,0.0,Gold,3,IN,PulseEats,61,1330,0,0,0,0,0
M29331,2026-04-01,1,292,713,,3,0,0,1,1,356.5,262.87,,113.06,87.62,135.58,1.0,1.0,605.0,0.0,605.0,0.0,0,2,1,0.667,0.333,0.0,Silver,2,AE,PulseMart,22,782,0,0,0,0,0
M29359,2026-04-01,1,265,265,,1,0,0,1,1,,59.07,,59.07,59.07,59.07,1.0,1.0,118.0,0.0,118.0,0.0,0,1,1,0.0,0.0,1.0,Gold,3,US,PulseHome,27,455,0,0,0,0,0
M29514,2026-04-01,1,132,685,132,4,0,1,2,2,228.3,260.46,,117.34,65.11,80.7,0.5,0.025,455.0,67.0,388.0,0.1473,1,3,1,0.5,0.25,0.25,Silver,2,SG,PulseEats,52,699,0,0,0,0,0
M29526,2026-04-01,1,35,1344,,4,1,1,1,1,448.0,231.06,77.64,77.64,57.77,83.37,2.0,78.64,422.0,0.0,422.0,0.0,0,3,2,0.25,0.25,0.5,Bronze,1,US,PulseHome,23,1634,0,0,0,0,0
M29553,2026-04-01,1,189,1452,868,6,0,0,2,2,290.4,516.96,,218.65,86.16,192.46,1.0,1.0,1034.0,150.0,884.0,0.1451,1,3,1,0.167,0.333,0.5,Bronze,1,US,PulseHome,20,1454,0,0,0,0,0
M29560,2026-04-01,1,34,709,474,8,1,1,2,2,101.3,704.2,39.08,177.27,88.03,247.94,2.0,40.08,1281.0,34.0,1247.0,0.0265,1,2,2,0.75,0.25,0.0,Silver,2,IN,PulseEats,51,744,0,0,0,0,0
M29567,2026-04-01,1,15,992,,4,1,1,1,1,330.7,277.53,33.16,33.16,69.38,145.11,2.0,34.16,555.0,0.0,555.0,0.0,0,2,1,0.5,0.5,0.0,Gold,3,IN,PulseHome,20,1135,0,0,0,0,0
M29638,2026-04-01,1,8,1806,1806,6,1,1,2,2,361.2,331.74,61.36,95.87,55.29,119.73,2.0,62.36,743.0,50.0,693.0,0.0673,1,3,2,0.333,0.167,0.5,Bronze,1,IN,PulseMart,40,1897,0,0,0,0,0
M29658,2026-04-01,1,54,259,,3,1,2,3,3,129.5,176.59,54.9,176.59,58.86,94.4,1.0,1.976,406.0,0.0,406.0,0.0,0,2,1,0.0,0.333,0.667,Silver,2,IN,PulseMart,60,622,0,0,0,0,0
M29670,2026-04-01,1,11,57,,3,3,3,3,2,28.5,68.94,68.94,68.94,22.98,26.14,4.0,69.94,159.0,0.0,159.0,0.0,0,2,1,0.0,0.667,0.333,Silver,2,US,PulseMart,36,113,0,0,0,0,0
M29699,2026-04-01,1,172,1064,,4,0,1,1,1,354.7,287.86,,36.94,71.97,115.71,0.5,0.026,662.0,0.0,662.0,0.0,0,2,1,0.5,0.5,0.0,Bronze,1,SG,PulseMart,58,1109,0,0,0,0,0
M29710,2026-04-01,1,99,279,99,8,0,6,8,5,39.9,597.69,,597.69,74.71,201.04,0.143,0.002,1045.0,204.0,841.0,0.1952,1,3,1,0.5,0.125,0.375,Bronze,1,SG,PulseEats,33,344,0,0,0,0,0
M29726,2026-04-01,1,94,893,510,4,0,1,1,1,297.7,376.39,,35.64,94.1,221.54,0.5,0.027,763.0,51.0,712.0,0.0668,1,3,2,0.25,0.5,0.25,Bronze,1,GB,PulseHome,52,1075,0,0,0,0,0
M29749,2026-04-01,1,24,566,289,5,1,2,4,4,141.5,437.01,36.46,374.76,87.4,247.99,1.0,0.681,1004.0,100.0,904.0,0.0996,1,3,1,0.2,0.4,0.4,Platinum,4,US,PulseMart,53,766,0,1,0,0,0
M29755,2026-04-01,1,119,1506,,5,0,1,2,2,376.5,215.57,,56.74,43.11,84.12,0.5,0.033,496.0,0.0,496.0,0.0,0,2,1,0.0,0.4,0.6,Bronze,1,IN,PulseMart,46,1558,0,0,0,0,0
M29766,2026-04-01,1,3,1596,,6,1,1,3,3,319.2,376.82,45.84,107.98,62.8,221.66,2.0,46.84,658.0,0.0,658.0,0.0,0,3,1,0.5,0.167,0.333,Gold,3,US,PulseEats,34,1638,0,0,0,0,0
M29825,2026-04-01,1,101,1374,,5,0,1,1,1,343.5,260.19,,37.35,52.04,71.3,0.5,0.026,598.0,0.0,598.0,0.0,0,2,1,0.6,0.0,0.4,Bronze,1,US,PulseMart,53,1458,0,0,0,0,0
M29832,2026-04-01,1,294,1035,,4,0,0,1,1,345.0,197.25,,37.95,49.31,73.8,1.0,1.0,454.0,0.0,454.0,0.0,0,3,1,0.25,0.25,0.5,Bronze,1,US,PulseMart,24,1641,0,0,0,1,0
M29853,2026-04-01,1,304,909,,3,0,0,2,2,454.5,243.29,,90.31,81.1,152.98,1.0,1.0,426.0,0.0,426.0,0.0,0,2,1,0.0,0.333,0.667,Bronze,1,AE,PulseEats,59,950,0,0,0,0,0
M29855,2026-04-01,1,81,513,260,3,1,1,2,2,256.5,290.11,41.92,156.87,96.7,133.24,2.0,42.92,666.0,150.0,516.0,0.2252,1,3,1,0.333,0.333,0.333,Silver,2,IN,PulseMart,44,582,0,0,0,0,0
M29932,2026-04-01,1,267,897,267,3,0,0,1,1,448.5,114.61,,41.34,38.2,44.29,1.0,1.0,201.0,179.0,22.0,0.8905,1,2,1,0.667,0.333,0.0,Bronze,1,US,PulseEats,28,1094,0,0,0,0,0
M29968,2026-04-01,1,11,908,443,6,1,2,2,2,181.6,419.23,45.87,226.2,69.87,180.33,1.0,0.258,946.0,50.0,896.0,0.0529,1,3,2,0.333,0.5,0.167,Silver,2,IN,PulseMart,50,1080,0,0,0,0,0
M29978,2026-04-01,1,165,495,,4,0,1,2,2,165.0,158.15,,88.78,39.54,66.97,0.5,0.015,288.0,0.0,288.0,0.0,0,3,2,0.25,0.25,0.5,Silver,2,US,PulseEats,48,579,0,0,0,1,0
M29996,2026-04-01,1,7,203,203,5,2,3,5,4,50.8,329.46,157.7,329.46,65.89,141.68,1.5,1.112,656.0,22.0,634.0,0.0335,1,3,2,0.4,0.4,0.2,Silver,2,US,PulseHome,48,278,0,0,0,0,0
M30022,2026-04-01,1,53,335,335,3,1,2,3,3,167.5,194.22,113.44,194.22,64.74,113.44,1.0,2.344,341.0,58.0,283.0,0.1701,1,2,1,0.667,0.0,0.333,Gold,3,US,PulseEats,41,396,0,0,0,0,0
M30053,2026-04-01,1,0,322,322,3,2,2,3,3,161.0,340.42,231.21,340.42,113.47,162.3,3.0,232.21,596.0,150.0,446.0,0.2517,1,3,1,0.333,0.333,0.333,Gold,3,GB,PulseEats,51,566,0,0,0,0,0
M30060,2026-04-01,1,47,271,,5,3,3,5,3,67.8,275.41,177.71,275.41,55.08,82.97,4.0,178.71,634.0,0.0,634.0,0.0,0,3,1,0.2,0.6,0.2,Silver,2,GB,PulseMart,61,272,0,0,0,0,0
M30070,2026-04-01,1,94,1145,1104,6,0,1,3,3,229.0,348.15,,96.94,58.03,169.99,0.5,0.026,801.0,150.0,651.0,0.1873,1,2,1,0.5,0.5,0.0,Bronze,1,IN,PulseMart,49,1146,0,0,0,0,0
M30082,2026-04-01,1,107,776,107,3,0,1,1,1,388.0,177.16,,72.98,59.05,72.98,0.5,0.014,408.0,168.0,240.0,0.4118,1,2,1,0.667,0.333,0.0,Silver,2,IN,PulseMart,33,1650,0,0,0,0,0
M30151,2026-04-01,1,302,872,,2,0,0,1,1,872.0,80.45,,55.1,40.23,55.1,1.0,1.0,140.0,0.0,140.0,0.0,0,2,1,0.5,0.5,0.0,Bronze,1,IN,PulseEats,47,1308,0,0,0,0,0
M30199,2026-04-01,1,115,1014,,4,0,1,1,1,338.0,308.5,,95.34,77.13,146.9,0.5,0.01,540.0,0.0,540.0,0.0,0,3,1,0.25,0.25,0.5,Gold,3,US,PulseEats,40,1081,0,0,0,0,0
M30240,2026-04-01,1,258,669,320,4,0,0,3,2,223.0,200.62,,160.3,50.16,66.5,1.0,1.0,351.0,121.0,230.0,0.3447,1,2,1,0.5,0.5,0.0,Bronze,1,SG,PulseEats,55,1087,0,0,0,0,0
M30243,2026-04-01,1,293,778,293,5,0,0,1,1,194.5,298.35,,23.45,59.67,173.78,1.0,1.0,686.0,189.0,497.0,0.2755,1,2,1,0.0,0.4,0.6,Bronze,1,GB,PulseMart,41,902,0,0,0,0,0
M30261,2026-04-01,1,51,1390,51,5,1,1,2,2,347.5,312.82,32.23,123.28,62.56,108.95,2.0,33.23,625.0,64.0,561.0,0.1024,1,2,1,0.8,0.2,0.0,Platinum,4,US,PulseHome,43,1555,0,0,0,0,0
M30360,2026-04-01,1,58,1390,,4,1,1,1,1,463.3,233.01,94.23,94.23,58.25,94.23,2.0,95.23,448.0,0.0,448.0,0.0,0,2,2,0.25,0.0,0.75,Silver,2,AE,PulseHome,58,1522,0,0,0,1,0
M30368,2026-04-01,1,154,1241,,7,0,1,1,1,206.8,449.09,,59.79,64.16,146.34,0.5,0.016,1001.0,0.0,1001.0,0.0,0,3,2,0.286,0.286,0.429,Silver,2,US,PulseMart,37,1403,0,0,0,1,0
M30432,2026-04-01,1,357,439,,2,0,0,1,1,439.0,72.76,,39.75,36.38,39.75,1.0,1.0,146.0,0.0,146.0,0.0,0,2,1,0.0,0.5,0.5,Silver,2,SG,PulseHome,46,805,0,0,0,0,0
M30453,2026-04-01,1,211,686,,2,0,0,1,1,686.0,103.5,,47.13,51.75,56.37,1.0,1.0,207.0,0.0,207.0,0.0,0,2,1,0.5,0.0,0.5,Silver,2,US,PulseHome,51,1008,0,0,0,0,0
M30458,2026-04-01,1,155,942,,3,0,1,1,1,471.0,174.91,,32.64,58.3,86.89,0.5,0.03,392.0,0.0,392.0,0.0,0,2,2,0.333,0.667,0.0,Gold,3,IN,PulseMart,29,1127,0,0,0,0,0
M30477,2026-04-01,1,80,263,,3,1,2,3,3,131.5,189.77,114.23,189.77,63.26,114.23,1.0,2.095,333.0,0.0,333.0,0.0,0,2,1,0.333,0.667,0.0,Gold,3,GB,PulseEats,28,263,0,0,0,0,0
M30550,2026-04-01,1,51,1045,282,6,1,2,3,3,209.0,421.2,41.73,154.45,70.2,130.22,1.0,0.519,750.0,109.0,641.0,0.1453,1,3,2,0.167,0.333,0.5,Silver,2,SG,PulseEats,24,1198,0,0,0,0,0
M30571,2026-04-01,1,100,1267,,6,0,1,2,2,253.4,304.85,,62.83,50.81,141.34,0.5,0.021,610.0,0.0,610.0,0.0,0,3,1,0.167,0.667,0.167,Bronze,1,AE,PulseHome,30,1329,0,0,0,0,0
M30681,2026-04-01,1,10,725,,3,1,1,2,2,362.5,543.72,445.5,507.49,181.24,445.5,2.0,446.5,1087.0,0.0,1087.0,0.0,0,2,1,0.0,0.667,0.333,Bronze,1,IN,PulseHome,50,732,0,0,0,0,0
M30695,2026-04-01,1,272,272,,1,0,0,1,1,,35.37,,35.37,35.37,35.37,1.0,1.0,62.0,0.0,62.0,0.0,0,1,1,0.0,1.0,0.0,Gold,3,US,PulseEats,38,751,0,0,0,0,0
M30709,2026-04-01,1,139,1350,,3,0,1,1,1,675.0,271.58,,119.07,90.53,119.07,0.5,0.008,475.0,0.0,475.0,0.0,0,3,1,0.333,0.333,0.333,Silver,2,US,PulseEats,57,1841,0,0,0,0,0
M30755,2026-04-01,1,320,320,,1,0,0,1,1,,15.52,,15.52,15.52,15.52,1.0,1.0,36.0,0.0,36.0,0.0,0,1,1,1.0,0.0,0.0,Silver,2,AE,PulseMart,25,614,0,0,0,0,0
M30789,2026-04-01,1,131,372,131,3,0,1,2,2,186.0,191.22,,148.83,63.74,94.59,0.5,0.018,394.0,50.0,344.0,0.1269,1,3,2,0.333,0.333,0.333,Silver,2,GB,PulseHome,21,1538,0,0,0,0,0
M30799,2026-04-01,1,269,526,269,4,0,0,1,1,175.3,525.49,,96.79,131.37,179.89,1.0,1.0,1121.0,200.0,921.0,0.1784,1,2,2,0.0,0.25,0.75,Silver,2,AE,PulseMart,55,650,0,0,0,0,0
M30927,2026-04-01,1,218,686,686,4,0,0,2,2,228.7,225.54,,95.57,56.38,87.58,1.0,1.0,518.0,97.0,421.0,0.1873,1,2,1,0.5,0.0,0.5,Silver,2,AE,PulseMart,24,1336,0,0,0,0,0
M30948,2026-04-01,1,15,857,,5,1,2,3,3,214.3,643.48,222.84,303.14,128.7,314.85,1.0,4.831,1288.0,0.0,1288.0,0.0,0,3,1,0.6,0.2,0.2,Bronze,1,US,PulseHome,42,1008,0,0,0,0,0
M31014,2026-04-01,1,80,357,,3,1,1,3,3,178.5,162.25,94.66,162.25,54.08,94.66,2.0,95.66,374.0,0.0,374.0,0.0,0,2,1,0.333,0.0,0.667,Silver,2,IN,PulseMart,40,958,0,0,0,0,0
M31087,2026-04-01,1,333,873,,3,0,0,1,1,436.5,318.0,,53.76,106.0,172.88,1.0,1.0,689.0,0.0,689.0,0.0,0,3,2,0.333,0.333,0.333,Gold,3,US,PulseHome,44,945,0,0,0,0,0
M31131,2026-04-01,1,71,781,781,4,1,1,2,2,260.3,317.94,37.34,116.69,79.49,135.23,2.0,38.34,732.0,100.0,632.0,0.1366,1,2,1,0.25,0.0,0.75,Gold,3,IN,PulseMart,48,1299,0,0,0,0,0
M31168,2026-04-01,1,81,1342,81,4,1,1,1,1,447.3,503.02,124.08,124.08,125.76,270.75,2.0,125.08,880.0,200.0,680.0,0.2273,1,3,1,0.5,0.25,0.25,Gold,3,IN,PulseEats,49,1910,0,0,0,0,0
M31207,2026-04-01,1,222,797,,2,0,0,1,1,797.0,143.7,,56.64,71.85,87.06,1.0,1.0,287.0,0.0,287.0,0.0,0,2,1,0.5,0.5,0.0,Bronze,1,AE,PulseHome,38,1434,0,0,0,0,0
M31210,2026-04-01,1,123,292,165,4,0,3,4,3,97.3,307.64,,307.64,76.91,113.02,0.25,0.004,645.0,100.0,545.0,0.155,1,2,2,0.25,0.0,0.75,Silver,2,IN,PulseMart,50,459,0,0,0,0,0
M31237,2026-04-01,1,125,1545,789,6,0,1,2,2,309.0,475.82,,153.24,79.3,186.44,0.5,0.009,849.0,150.0,699.0,0.1767,1,3,2,0.167,0.667,0.167,Gold,3,US,PulseEats,59,1839,0,0,1,0,0
M31276,2026-04-01,1,120,635,,4,0,2,3,3,211.7,126.21,,98.33,31.55,51.08,0.333,0.021,252.0,0.0,252.0,0.0,0,2,1,0.75,0.25,0.0,Bronze,1,GB,PulseHome,48,691,0,0,0,0,0
M31396,2026-04-01,1,79,1536,,3,1,1,1,1,768.0,172.6,47.36,47.36,57.53,89.39,2.0,48.36,387.0,0.0,387.0,0.0,0,2,2,0.333,0.0,0.667,Bronze,1,SG,PulseMart,53,1590,0,0,0,0,0
M31406,2026-04-01,1,185,749,749,5,0,0,2,2,187.3,312.0,,130.35,62.4,107.13,1.0,1.0,546.0,100.0,446.0,0.1832,1,3,1,0.2,0.4,0.4,Bronze,1,GB,PulseEats,32,1575,0,0,0,0,0
M31419,2026-04-01,1,21,878,21,6,1,2,3,3,175.6,480.32,78.13,249.58,80.05,129.65,1.0,0.606,961.0,50.0,911.0,0.052,1,3,1,0.333,0.333,0.333,Bronze,1,US,PulseHome,33,966,0,0,0,0,0
M31495,2026-04-01,1,246,1183,,3,0,0,1,1,591.5,155.46,,51.73,51.82,66.69,1.0,1.0,273.0,0.0,273.0,0.0,0,1,1,1.0,0.0,0.0,Bronze,1,US,PulseEats,31,1240,0,0,0,0,0
M31554,2026-04-01,1,4,183,46,5,3,4,5,5,45.8,514.53,406.87,514.53,102.91,201.14,2.0,6.41,1014.0,200.0,814.0,0.1972,1,2,2,0.6,0.4,0.0,Platinum,4,US,PulseHome,59,242,0,0,0,0,0
M31583,2026-04-01,1,190,1117,689,7,0,0,2,2,186.2,580.48,,248.13,82.93,193.17,1.0,1.0,1176.0,106.0,1070.0,0.0901,1,3,2,0.571,0.143,0.286,Bronze,1,IN,PulseHome,24,1248,0,0,0,0,0
M31588,2026-04-01,1,198,403,,2,0,0,1,1,403.0,54.39,,25.82,27.2,28.57,1.0,1.0,125.0,0.0,125.0,0.0,0,2,1,0.5,0.5,0.0,Silver,2,IN,PulseMart,27,488,0,0,0,0,0
M31591,2026-04-01,1,233,603,453,5,0,0,1,1,150.8,248.37,,41.25,49.67,108.07,1.0,1.0,515.0,50.0,465.0,0.0971,1,2,2,0.2,0.8,0.0,Gold,3,IN,PulseHome,25,1073,0,0,0,0,0
M31622,2026-04-01,1,28,670,28,7,1,1,2,2,111.7,496.66,122.31,178.93,70.95,122.31,2.0,123.31,870.0,149.0,721.0,0.1713,1,3,1,0.286,0.286,0.429,Silver,2,AE,PulseEats,29,730,0,0,0,0,0
M31692,2026-04-01,1,26,361,,2,1,1,2,2,361.0,125.74,69.48,125.74,62.87,69.48,2.0,70.48,252.0,0.0,252.0,0.0,0,1,1,1.0,0.0,0.0,Bronze,1,US,PulseHome,42,397,0,0,0,0,0
M31751,2026-04-01,1,1,1154,1078,4,1,1,2,2,384.7,320.48,62.82,104.55,80.12,191.24,2.0,63.82,640.0,49.0,591.0,0.0766,1,2,1,0.0,0.25,0.75,Bronze,1,US,PulseHome,21,1337,0,0,0,0,0
M31767,2026-04-01,1,114,816,,4,0,2,2,2,272.0,345.12,,163.23,86.28,126.32,0.333,0.006,725.0,0.0,725.0,0.0,0,3,2,0.25,0.5,0.25,Silver,2,AE,PulseMart,49,992,0,0,0,0,0
M31783,2026-04-01,1,39,754,39,6,1,1,1,1,150.8,312.46,51.24,51.24,52.08,92.05,2.0,52.24,640.0,371.0,269.0,0.5797,1,3,2,0.333,0.333,0.333,Bronze,1,US,PulseHome,58,1645,0,0,0,0,0
M31833,2026-04-01,1,0,274,256,3,1,1,3,2,137.0,382.33,32.47,382.33,127.44,290.78,2.0,33.47,750.0,150.0,600.0,0.2,1,3,2,0.333,0.333,0.333,Silver,2,GB,PulseHome,45,401,0,0,0,0,0
M31837,2026-04-01,1,100,828,,6,0,2,2,1,165.6,311.62,,117.76,51.94,101.78,0.333,0.008,624.0,0.0,624.0,0.0,0,2,1,0.667,0.0,0.333,Gold,3,IN,PulseHome,24,858,0,0,0,0,0
M31851,2026-04-01,1,348,749,,5,0,0,1,1,187.3,273.93,,29.45,54.79,125.05,1.0,1.0,480.0,0.0,480.0,0.0,0,3,1,0.4,0.2,0.4,Silver,2,US,PulseEats,60,753,0,0,0,0,0
M31871,2026-04-01,1,151,1245,561,5,0,1,1,1,311.3,289.81,,24.78,57.96,132.17,0.5,0.039,656.0,280.0,376.0,0.4268,1,2,2,0.0,0.6,0.4,Bronze,1,US,PulseMart,51,1434,0,0,0,0,0
M31947,2026-04-01,1,94,519,94,5,0,3,3,2,129.8,227.22,,124.59,45.44,79.97,0.25,0.008,398.0,50.0,348.0,0.1256,1,3,1,0.2,0.6,0.2,Silver,2,US,PulseEats,28,572,0,0,0,0,0
M31952,2026-04-01,1,105,364,,4,0,2,4,4,121.3,301.68,,301.68,75.42,116.77,0.333,0.007,527.0,0.0,527.0,0.0,0,2,1,0.75,0.25,0.0,Silver,2,GB,PulseEats,50,513,0,0,0,0,0
M31996,2026-04-01,1,152,193,,3,0,2,3,2,96.5,164.64,,164.64,54.88,113.04,0.333,0.007,329.0,0.0,329.0,0.0,0,2,1,0.333,0.667,0.0,Bronze,1,US,PulseHome,51,644,0,0,0,0,0
M32032,2026-04-01,1,54,1331,,5,1,1,3,3,332.8,404.65,24.27,69.93,80.93,237.4,2.0,25.27,811.0,0.0,811.0,0.0,0,3,1,0.4,0.4,0.2,Bronze,1,SG,PulseHome,33,1563,0,0,0,0,0
M32094,2026-04-01,1,0,429,0,6,1,2,4,4,85.8,342.14,67.25,257.05,57.02,67.25,1.0,1.009,632.0,100.0,532.0,0.1582,1,3,2,0.167,0.667,0.167,Gold,3,SG,PulseEats,51,499,0,0,0,0,0
