transaction_id,member_id,transaction_date,amount,points_earned,points_redeemed,channel,brand,transaction_type
T001508,M00329,2026-01-22 09:40:18,17.9,41.0,0,app,PulseMart,purchase
T001509,M00329,2026-05-06 18:45:11,50.47,116.0,0,online,PulseMart,purchase
T001510,M00329,2026-02-28 17:56:53,70.33,162.0,0,in_store,PulseMart,purchase
T001511,M00329,2026-05-04 20:52:40,57.08,131.0,50,app,PulseMart,purchase
T001512,M00329,2026-06-18 14:30:13,74.92,172.0,0,in_store,PulseMart,purchase
T001513,M00329,2026-01-22 01:30:24,22.16,51.0,0,online,PulseMart,purchase
T001514,M00330,2025-06-16 04:19:45,57.73,101.0,0,online,PulseEats,purchase
T001515,M00330,2024-04-22 10:34:39,38.22,88.0,0,in_store,PulseMart,purchase
T001516,M00330,2025-03-31 02:43:02,84.89,149.0,0,app,PulseEats,purchase
T001517,M00330,2023-12-14 11:31:55,147.52,258.0,0,in_store,PulseEats,purchase
T001518,M00330,2021-07-28 03:20:24,94.25,165.0,0,in_store,PulseEats,purchase
T001519,M00331,2025-09-23 01:55:21,43.92,88.0,0,online,PulseHome,purchase
T001520,M00331,2025-03-13 18:41:10,27.03,62.0,62,in_store,PulseMart,purchase
T001521,M00331,2026-05-01 05:23:01,16.58,33.0,0,online,PulseHome,purchase
T001522,M00332,2026-06-10 17:17:45,51.38,90.0,0,app,PulseEats,purchase
T001523,M00332,2025-12-26 20:32:08,42.63,75.0,0,in_store,PulseEats,purchase
T001524,M00332,2025-03-10 17:12:18,58.42,102.0,0,online,PulseEats,purchase
T001525,M00332,03/03/2026,60.13,105.0,100,online,PulseEats,purchase
T001526,M00332,2025-05-31 01:01:14,41.95,73.0,0,online,PulseEats,purchase
T001527,M00333,2025-02-19 23:52:37,105.41,184.0,0,in_store,PulseEats,purchase
T001528,M00333,2025-12-20 19:55:58,106.69,187.0,187,online,PulseEats,purchase
T001529,M00333,2025-01-15 09:28:28,66.17,116.0,0,online,PulseEats,purchase
T001530,M00334,2025-11-18 13:38:19,43.12,75.0,0,online,PulseEats,purchase
T001531,M00334,2025-05-07 22:03:49,20.19,35.0,0,online,PulseEats,purchase
T001532,M00334,2026-06-13 19:50:54,39.51,69.0,0,online,PulseEats,purchase
T001533,M00334,2024-06-13 14:25:07,90.49,158.0,0,online,PulseEats,purchase
T001534,M00334,2025-01-01 05:11:11,69.1,121.0,0,in_store,PulseEats,purchase
T001535,M00334,2026-02-08 07:50:59,104.7,183.0,0,online,PulseEats,purchase
T001536,M00335,10/08/2025,35.71,82.0,0,app,PulseMart,purchase
T001537,M00335,2024-01-29 14:31:31,-43.6,100.0,0,app,PulseMart,purchase
T001538,M00335,2025-03-14 18:34:53,84.83,195.0,0,online,PulseMart,purchase
T001539,M00335,2023-10-20 03:03:19,70.54,162.0,100,online,PulseMart,purchase
T001540,M00335,2023-11-02 14:30:30,29.52,68.0,68,in_store,PulseMart,purchase
T001541,M00335,2024-11-11 03:06:49,150.81,347.0,0,app,PulseMart,purchase
T001542,M00336,2026-06-23 00:54:04,35.25,62.0,0,in_store,PulseEats,purchase
T001543,M00336,2022-12-29 17:47:16,102.19,235.0,0,online,PulseMart,purchase
T001544,M00336,2025-11-14 02:25:40,89.35,179.0,0,app,PulseHome,purchase
T001545,M00337,2025-02-11 17:57:43,46.44,81.0,0,online,PulseEats,purchase
T001546,M00337,2025-06-13 18:35:01,44.49,78.0,0,in_store,PulseEats,purchase
T001547,M00337,2024-09-23 07:14:46,81.16,142.0,0,app,PulseEats,purchase
T001548,M00337,2026-02-10 21:30:48,-28.75,50.0,0,in_store,PulseEats,purchase
T001549,M00337,2025-12-18 08:44:43,36.38,64.0,0,online,PulseEats,purchase
T001550,M00338,2024-08-29 09:19:05,32.06,56.0,0,online,PulseEats,purchase
T001551,M00338,2024-03-09 18:05:52,40.3,71.0,0,in_store,PulseEats,purchase
T001552,M00338,2024-04-09 12:03:42,53.55,94.0,0,in_store,PulseEats,purchase
T001553,M00339,2022-07-22 23:03:59,53.93,94.0,0,online,PulseEats,purchase
T001554,M00339,2023-10-23 22:55:00,80.12,140.0,0,app,PulseEats,purchase
T001555,M00339,2023-04-04 14:56:39,40.16,70.0,0,online,PulseEats,purchase
T001556,M00340,2023-11-05 15:01:04,44.48,78.0,0,app,PulseEats,purchase
T001557,M00340,2025-11-05 04:24:33,26.51,46.0,0,in_store,PulseEats,purchase
T001558,M00340,2025-05-14 08:56:50,23.6,41.0,0,online,PulseEats,purchase
T001559,M00341,2026-03-26 03:52:17,104.01,239.0,0,online,PulseMart,purchase
T001560,M00341,2026-06-18 20:03:23,56.56,113.0,0,app,PulseHome,purchase
T001561,M00341,2025-06-07 11:57:45,27.25,63.0,0,app,PulseMart,purchase
T001562,M00341,2026-03-07 14:41:08,58.11,134.0,0,app,PulseMart,purchase
T001563,M00341,2024-12-02 19:40:42,29.31,51.0,0,online,PulseEats,purchase
T001564,M00341,2025-07-12 05:41:49,46.23,106.0,0,online,PulseMart,purchase
T001565,M00341,2025-05-02 00:57:50,23.05,53.0,0,app,PulseMart,purchase
T001566,M00341,2025-12-04 16:18:31,60.76,140.0,0,app,PulseMart,purchase
T001567,M00341,2026-06-26 17:45:52,29.21,67.0,0,in_store,PulseMart,purchase
T001568,M00341,2025-10-06 23:07:59,35.33,81.0,0,online,PulseMart,purchase
T001569,M00342,2025-04-03 22:29:45,110.52,254.0,0,online,PulseMart,purchase
T001570,M00342,2025-10-26 17:05:01,38.46,88.0,0,app,PulseMart,purchase
T001571,M00342,2025-11-15 18:33:12,80.34,185.0,0,in_store,PulseMart,purchase
T001572,M00342,2026-06-23 14:37:06,23.25,53.0,0,online,PulseMart,purchase
T001573,M00342,2026-02-13 18:52:43,29.18,67.0,0,online,PulseMart,purchase
T001574,M00342,2025-01-04 10:12:29,61.99,143.0,0,in_store,PulseMart,purchase
T001575,M00342,2025-09-27 07:39:14,27.18,63.0,0,in_store,PulseMart,purchase
T001576,M00343,2026-05-14 15:40:57,40.64,93.0,0,in_store,PulseMart,purchase
T001577,M00343,2026-06-26 02:27:24,61.31,141.0,0,online,PulseMart,purchase
T001578,M00343,2026-03-23 08:34:13,30.72,71.0,0,app,PulseMart,purchase
T001579,M00343,2026-01-26 17:47:42,33.93,78.0,0,in_store,PulseMart,purchase
T001580,M00343,2026-04-07 08:04:05,39.61,91.0,0,in_store,PulseMart,purchase
T001581,M00343,2026-05-30 08:38:22,136.32,314.0,0,in_store,PulseMart,purchase
T001582,M00343,2026-06-17 15:21:45,21.89,44.0,44,online,PulseHome,purchase
T001583,M00344,2023-05-05 13:20:01,40.77,71.0,0,online,PulseEats,purchase
T001584,M00344,2025-09-04 19:27:44,25.5,59.0,0,online,PulseMart,purchase
T001585,M00344,2023-05-11 04:06:03,65.42,114.0,0,in_store,PulseEats,purchase
T001586,M00345,2025-12-17 18:47:04,49.4,86.0,0,online,PulseEats,purchase
T001587,M00345,2025-10-12 21:39:06,81.87,143.0,0,online,PulseEats,purchase
T001588,M00345,2025-07-26 00:05:18,47.14,82.0,0,app,PulseEats,purchase
T001589,M00345,2026-02-15 21:59:47,45.89,80.0,0,app,PulseEats,purchase
T001590,M00346,2023-08-01 13:23:48,183.23,421.0,0,online,PulseMart,purchase
T001591,M00346,2024-11-22 09:02:32,63.93,147.0,0,app,PulseMart,purchase
T001592,M00346,2022-03-11 14:21:21,75.43,173.0,0,in_store,PulseMart,purchase
T001593,M00346,2025-01-16 11:39:28,35.63,82.0,0,app,PulseMart,purchase
T001594,M00346,2026-02-25 02:19:45,71.94,165.0,0,app,PulseMart,purchase
T001595,M00346,2024-06-27 00:02:18,100.58,231.0,0,app,PulseMart,purchase
T001596,M00346,2023-03-31 19:42:26,41.73,96.0,0,in_store,PulseMart,purchase
T001597,M00346,2023-11-02 14:37:33,48.2,111.0,0,online,PulseMart,purchase
T001598,M00346,2022-08-21 08:13:40,57.82,133.0,133,app,PulseMart,purchase
T001599,M00347,2024-06-04 17:02:04,31.77,73.0,0,app,PulseMart,purchase
T001600,M00347,2024-02-05 09:58:48,64.57,149.0,0,online,PulseMart,purchase
T001601,M00347,2024-02-03 18:43:05,77.9,179.0,0,in_store,PulseMart,purchase
T001602,M00347,2023-02-20 01:56:54,126.38,291.0,0,in_store,PulseMart,purchase
T001603,M00347,2025-09-23 06:13:59,36.18,83.0,50,app,PulseMart,purchase
T001604,M00347,2026-01-30 12:42:16,-97.74,225.0,200,online,PulseMart,purchase
T001605,M00347,2025-05-08 22:29:23,49.32,113.0,0,online,PulseMart,purchase
T001606,M00348,2025-07-27 06:41:56,75.8,174.0,0,app,PulseMart,purchase
T001607,M00348,2025-03-20 04:03:34,50.77,,0,app,PulseMart,purchase
T001608,M00348,2024-12-15 13:34:04,60.3,139.0,0,in_store,PulseMart,purchase
T001609,M00349,2023-03-20 03:54:47,97.23,170.0,0,online,PulseEats,purchase
T001610,M00349,2026-05-13 00:37:53,16.34,29.0,0,in_store,PulseEats,purchase
T001611,M00349,2022-12-26 02:26:43,52.99,93.0,0,app,PulseEats,purchase
T001612,M00349,2023-11-24 06:49:09,39.47,91.0,0,app,PulseMart,purchase
T001613,M00349,2023-08-01 05:55:03,54.95,96.0,0,online,PulseEats,purchase
T001614,M00349,2022-07-22 12:21:12,55.36,97.0,0,online,PulseEats,purchase
T001615,M00349,2021-11-29 11:54:28,30.49,53.0,53,app,PulseEats,purchase
T001616,M00350,2026-03-24 06:06:27,52.26,91.0,0,app,PulseEats,purchase
T001617,M00350,2024-06-17 02:02:14,65.8,115.0,0,online,PulseEats,purchase
T001618,M00350,2025-11-08 13:33:50,58.11,102.0,0,online,PulseEats,purchase
T001619,M00351,2023-06-24 14:28:51,109.66,192.0,192,in_store,PulseEats,purchase
T001620,M00351,2025-05-26 21:07:08,82.48,144.0,0,online,PulseEats,purchase
T001621,M00351,2023-06-29 23:14:20,57.64,101.0,0,online,PulseEats,purchase
T001622,M00352,2023-12-05 17:04:13,61.41,123.0,0,in_store,PulseHome,purchase
T001623,M00352,2025-10-17 15:47:04,52.56,92.0,92,app,PulseEats,purchase
T001624,M00352,2025-03-22 20:21:16,29.79,60.0,50,in_store,PulseHome,purchase
T001625,M00352,2025-03-29 12:16:31,86.46,151.0,0,app,PulseEats,purchase
T001626,M00352,2023-12-15 04:44:00,16.3,29.0,0,in_store,PulseEats,purchase
T001627,M00353,2025-07-19 14:29:04,61.8,142.0,142,app,PulseMart,purchase
T001628,M00353,2026-03-17 13:45:36,87.41,201.0,0,app,PulseMart,purchase
T001629,M00353,2025-05-02 00:18:44,216.36,498.0,0,app,PulseMart,purchase
T001630,M00353,2026-03-18 10:11:51,79.72,183.0,0,online,PulseMart,purchase
T001631,M00353,2026-01-18 05:51:33,35.63,82.0,0,in_store,PulseMart,purchase
T001632,M00353,2024-09-15 20:27:00,31.08,71.0,0,online,PulseMart,purchase
T001634,M00354,2026-02-06 06:03:53,96.97,170.0,0,in_store,PulseEats,purchase
T001635,M00355,2025-08-24 12:49:08,65.62,151.0,0,in_store,PulseMart,purchase
T001636,M00355,2025-11-26 06:47:10,37.24,86.0,0,in_store,PulseMart,purchase
T001637,M00355,2025-09-20 05:02:34,34.74,80.0,0,app,PulseMart,purchase
T001638,M00355,2025-09-23 00:35:43,18.49,43.0,0,in_store,PulseMart,purchase
T001639,M00355,2026-05-26 16:15:22,34.32,79.0,79,online,PulseMart,purchase
T001640,M00355,2026-02-16 22:55:13,93.06,214.0,0,app,PulseMart,purchase
T001641,M00355,2025-07-21 03:25:54,20.65,47.0,0,app,PulseMart,purchase
T001642,M00355,2026-02-26 06:34:21,98.01,225.0,0,app,PulseMart,purchase
T001643,M00356,2026-02-05 01:06:12,85.01,149.0,0,in_store,PulseEats,purchase
T001644,M00356,2026-01-31 21:12:41,189.16,331.0,0,in_store,PulseEats,purchase
T001645,M00356,2026-01-30 10:57:28,137.19,240.0,0,app,PulseEats,purchase
T001646,M00356,2025-10-26 01:58:20,59.07,103.0,0,app,PulseEats,purchase
T001647,M00357,2025-03-27 08:59:10,33.68,67.0,0,online,PulseHome,purchase
T001648,M00357,2025-03-07 02:25:02,61.03,122.0,0,online,PulseHome,purchase
T001649,M00357,2025-07-04 23:07:26,94.55,189.0,0,online,PulseHome,purchase
T001650,M00358,2025-01-29 17:02:56,86.98,200.0,200,in_store,PulseMart,purchase
T001651,M00358,2024-09-03 11:47:24,130.18,299.0,150,online,PulseMart,purchase
T001652,M00358,2024-08-02 22:27:27,85.93,198.0,0,app,PulseMart,purchase
T001653,M00358,2024-05-26 22:14:56,72.49,167.0,0,app,PulseMart,purchase
T001654,M00358,2026-04-19 22:12:23,49.41,114.0,0,in_store,PulseMart,purchase
T001655,M00358,2024-07-19 10:32:43,72.68,127.0,0,online,PulseEats,purchase
T001656,M00359,2022-03-30 06:46:51,38.72,89.0,0,online,PulseMart,purchase
T001657,M00359,2025-01-21 03:29:07,73.94,170.0,0,in_store,PulseMart,purchase
T001658,M00360,07/30/2025,15.13,26.0,0,app,PulseEats,purchase
T001659,M00360,2024-02-13 01:01:24,19.31,44.0,0,online,PulseMart,purchase
T001660,M00360,2026-04-29 21:59:50,49.48,87.0,0,online,PulseEats,purchase
T001661,M00360,2023-06-29 00:38:22,25.75,45.0,0,app,PulseEats,purchase
T001662,M00361,2026-03-28 08:54:10,60.03,138.0,0,app,PulseMart,purchase
T001663,M00361,2024-01-06 11:21:13,95.18,219.0,0,online,PulseMart,purchase
T001664,M00361,2023-05-21 05:48:26,65.12,114.0,0,in_store,PulseEats,purchase
T001665,M00361,2026-01-02 17:04:33,147.44,339.0,0,online,PulseMart,purchase
T001666,M00361,2025-08-29 08:17:41,32.94,76.0,0,in_store,PulseMart,purchase
T001667,M00362,2021-06-12 02:27:49,19.38,34.0,0,online,PulseEats,purchase
T001668,M00362,2021-12-08 01:59:15,68.31,120.0,0,app,PulseEats,purchase
T001669,M00362,2023-07-14 14:40:48,79.86,140.0,0,in_store,PulseEats,purchase
T001670,M00362,2025-04-15 20:21:21,41.47,73.0,73,online,PulseEats,purchase
T001671,M00362,2025-07-21 04:08:58,87.65,153.0,0,in_store,PulseEats,purchase
T001672,M00363,2025-06-26 02:34:11,41.77,96.0,0,in_store,PulseMart,purchase
T001673,M00363,2024-12-05 01:15:42,26.87,62.0,0,app,PulseMart,purchase
T001674,M00363,2023-08-24 08:37:56,24.28,42.0,0,app,PulseEats,purchase
T001675,M00363,2024-05-12 14:06:01,32.82,75.0,0,in_store,PulseMart,purchase
T001676,M00363,2025-03-28 02:17:05,43.97,101.0,0,in_store,PulseMart,purchase
T001677,M00364,2025-06-03 15:16:41,18.75,43.0,0,app,PulseMart,purchase
T001678,M00364,2025-04-29 22:26:53,61.97,108.0,0,app,PulseEats,purchase
T001679,M00364,2025-05-19 16:10:50,52.0,104.0,0,app,PulseHome,purchase
T001680,M00364,2025-10-14 08:00:25,30.12,53.0,0,in_store,PulseEats,purchase
T001681,M00364,2025-02-23 02:14:58,65.34,114.0,114,app,PulseEats,purchase
T001682,M00364,2025-01-16 05:38:02,41.22,72.0,0,app,PulseEats,purchase
T001683,M00365,2026-02-13 01:03:27,25.72,45.0,0,online,PulseEats,purchase
T001684,M00365,2025-08-10 02:11:04,27.16,48.0,0,online,PulseEats,purchase
T001685,M00365,2025-05-23 16:18:50,69.79,122.0,0,online,PulseEats,purchase
T001686,M00365,2026-05-13 12:01:41,22.31,39.0,39,in_store,PulseEats,purchase
T001687,M00365,2026-05-29 17:16:32,59.44,104.0,104,app,PulseEats,purchase
T001688,M00366,2023-12-15 02:25:32,136.0,313.0,0,online,PulseMart,purchase
T001689,M00366,2025-03-06 16:48:52,77.9,136.0,0,app,PulseEats,purchase
T001690,M00366,2026-01-07 12:51:07,32.39,57.0,57,in_store,PulseEats,purchase
T001691,M00366,2024-08-10 05:15:57,98.82,173.0,0,in_store,PulseEats,purchase
T001692,M00366,2025-08-24 06:45:19,54.82,96.0,0,app,PulseEats,purchase
T001693,M00367,2025-12-08 20:57:01,61.64,123.0,100,app,PulseHome,purchase
T001694,M00368,2023-03-08 15:25:20,34.25,60.0,0,app,PulseEats,purchase
T001695,M00368,2024-03-18 15:16:39,53.34,93.0,0,online,PulseEats,purchase
T001696,M00368,2023-06-16 18:02:05,66.01,116.0,0,app,PulseEats,purchase
T001697,M00368,2023-06-10 12:07:27,56.93,100.0,0,online,PulseEats,purchase
T001698,M00369,2026-03-16 11:16:12,32.3,74.0,0,in_store,PulseMart,purchase
T001699,M00370,2025-09-17 19:51:34,49.42,99.0,0,in_store,PulseHome,purchase
T001700,M00370,2024-07-08 02:09:31,96.5,193.0,193,in_store,PulseHome,purchase
T001701,M00370,2025-04-12 17:50:12,43.59,87.0,0,online,PulseHome,purchase
T001702,M00370,04/02/2026,21.74,43.0,0,online,PulseHome,purchase
T001703,M00371,2021-12-12 22:18:23,61.9,142.0,0,online,PulseMart,purchase
T001704,M00371,2025-06-23 07:15:19,29.79,60.0,0,in_store,PulseHome,purchase
T001705,M00371,2025-12-10 03:27:54,211.29,486.0,50,app,PulseMart,purchase
T001706,M00371,2024-02-01 19:57:44,115.69,266.0,0,online,PulseMart,purchase
T001707,M00371,2025-04-19 21:42:30,71.64,165.0,0,in_store,PulseMart,purchase
T001708,M00371,2021-04-09 23:36:30,20.38,47.0,0,online,PulseMart,purchase
T001709,M00372,2026-01-03 19:35:20,40.31,71.0,0,app,PulseEats,purchase
T001710,M00372,2025-05-18 04:31:29,85.7,150.0,0,in_store,PulseEats,purchase
T001711,M00372,2025-06-14 00:50:37,32.18,56.0,0,in_store,PulseEats,purchase
T001712,M00372,2026-02-06 22:34:56,25.64,45.0,0,app,PulseEats,purchase
T001713,M00372,2025-08-16 15:02:09,89.13,156.0,0,online,PulseEats,purchase
T001714,M00373,2026-06-23 14:08:34,68.61,137.0,0,app,PulseHome,purchase
T001715,M00373,2024-03-07 18:33:05,42.05,84.0,0,in_store,PulseHome,purchase
T001716,M00373,2023-08-01 09:05:24,82.63,165.0,0,online,PulseHome,purchase
T001717,M00373,2025-09-16 22:02:57,63.3,127.0,0,in_store,PulseHome,purchase
T001718,M00373,2024-01-30 04:54:45,61.04,122.0,0,online,PulseHome,purchase
T001719,M00374,2025-08-07 01:41:40,45.36,79.0,0,in_store,PulseEats,purchase
T001720,M00374,2026-04-23 14:06:18,-43.3,76.0,0,online,PulseEats,purchase
T001721,M00374,2026-04-10 01:30:46,81.87,143.0,0,app,PulseEats,purchase
T001722,M00374,2025-10-28 15:38:22,46.94,82.0,0,in_store,PulseEats,purchase
T001723,M00375,2026-06-02 20:49:46,44.09,77.0,0,online,PulseEats,purchase
T001724,M00375,2025-11-30 19:19:23,86.65,152.0,0,app,PulseEats,purchase
T001725,M00375,2025-10-02 00:49:53,84.11,147.0,0,app,PulseEats,purchase
T001726,M00376,2021-10-04 07:29:59,25.55,45.0,0,in_store,PulseEats,purchase
T001727,M00376,2024-03-25 07:05:45,39.17,69.0,69,online,PulseEats,purchase
T001728,M00376,2022-12-10 14:29:12,34.66,61.0,0,online,PulseEats,purchase
T001729,M00376,2022-04-18 22:28:39,71.06,124.0,0,app,PulseEats,purchase
T001730,M00376,2025-08-17 17:02:55,79.33,139.0,0,online,PulseEats,purchase
T001731,M00377,2024-09-30 14:34:33,91.73,211.0,0,app,PulseMart,purchase
T001732,M00377,2024-08-25 21:46:26,38.89,68.0,0,online,PulseEats,purchase
T001733,M00377,2024-01-04 01:54:58,76.15,133.0,0,online,PulseEats,purchase
T001734,M00378,2024-01-10 15:29:21,17.9,36.0,0,in_store,PulseHome,purchase
T001735,M00378,2026-03-20 05:09:14,55.92,112.0,0,in_store,PulseHome,purchase
T001736,M00378,2025-01-16 07:47:26,76.43,153.0,0,app,PulseHome,purchase
T001737,M00378,2025-07-17 11:00:22,40.84,71.0,0,online,PulseEats,purchase
T001738,M00378,2021-08-07 00:29:40,74.65,149.0,0,app,PulseHome,purchase
T001739,M00379,2026-03-07 22:32:20,42.16,97.0,0,in_store,PulseMart,purchase
T001740,M00379,2025-12-09 00:41:26,33.58,77.0,0,online,PulseMart,purchase
T001741,M00379,2026-06-01 06:31:26,22.59,52.0,0,app,PulseMart,purchase
T001742,M00379,2026-06-21 20:13:27,38.44,,0,app,PulseMart,purchase
T001743,M00379,2025-10-20 20:36:49,108.36,249.0,0,in_store,PulseMart,purchase
T001744,M00379,2026-05-03 10:00:57,37.97,87.0,0,in_store,PulseMart,purchase
T001745,M00379,2026-01-14 17:07:07,47.88,110.0,0,in_store,PulseMart,purchase
T001746,M00380,2024-12-01 14:25:09,38.94,78.0,0,online,PulseHome,purchase
T001747,M00380,2025-04-13 20:50:17,119.98,240.0,0,app,PulseHome,purchase
T001748,M00380,2024-02-26 10:33:18,213.9,428.0,0,online,PulseHome,purchase
T001749,M00380,2023-12-18 00:09:54,105.62,211.0,0,in_store,PulseHome,purchase
T001750,M00380,2023-03-19 05:46:43,60.22,120.0,0,online,PulseHome,purchase
T001751,M00380,2026-03-12 09:32:07,210.77,422.0,0,online,PulseHome,purchase
T001752,M00380,2024-04-27 17:33:10,91.31,183.0,0,online,PulseHome,purchase
T001753,M00381,2025-02-04 14:55:33,51.88,91.0,0,online,PulseEats,purchase
T001754,M00381,2025-08-27 19:47:06,75.43,173.0,0,online,PulseMart,purchase
T001755,M00381,2025-09-27 00:34:40,162.78,285.0,0,app,PulseEats,purchase
T001756,M00381,2023-03-05 17:19:55,64.55,148.0,0,online,PulseMart,purchase
T001757,M00381,2023-09-28 07:15:12,67.77,119.0,0,app,PulseEats,purchase
T001758,M00381,2025-10-12 17:31:47,112.21,196.0,0,online,PulseEats,purchase
T001759,M00381,2025-06-21 20:47:50,41.22,72.0,0,online,PulseEats,purchase
T001760,M00382,2024-01-22 01:42:12,26.48,53.0,0,app,PulseHome,purchase
T001761,M00382,2025-03-03 23:42:36,19.28,39.0,0,online,PulseHome,purchase
T001762,M00382,2025-12-01 11:10:09,94.34,189.0,0,online,PulseHome,purchase
T001763,M00383,2026-03-20 10:15:10,64.74,113.0,0,online,PulseEats,purchase
T001764,M00383,2025-07-26 12:02:27,178.97,313.0,0,online,PulseEats,purchase
T001765,M00383,2025-11-28 04:40:16,82.59,145.0,0,in_store,PulseEats,purchase
T001766,M00383,2024-11-25 06:16:52,31.15,55.0,0,app,PulseEats,purchase
T001767,M00383,2025-11-25 19:18:38,38.17,67.0,0,in_store,PulseEats,purchase
T001768,M00383,2026-06-13 21:39:42,74.97,131.0,0,app,PulseEats,purchase
T001769,M00384,2026-05-01 05:25:53,61.64,108.0,0,app,PulseEats,purchase
T001770,M00384,2026-05-15 17:32:28,26.6,47.0,0,online,PulseEats,purchase
T001771,M00384,2025-10-14 07:21:03,88.55,155.0,0,in_store,PulseEats,purchase
T001772,M00384,2025-06-14 07:19:04,23.99,42.0,0,online,PulseEats,purchase
T001773,M00384,2026-01-17 07:12:19,33.44,,0,in_store,PulseEats,purchase
T001774,M00384,2025-01-31 16:17:16,24.02,42.0,0,app,PulseEats,purchase
T001775,M00385,2025-07-29 09:05:45,75.06,173.0,0,app,PulseMart,purchase
T001776,M00385,2024-12-31 13:11:11,29.57,68.0,0,online,PulseMart,purchase
T001777,M00385,2026-01-05 22:37:15,57.49,132.0,0,in_store,PulseMart,purchase
T001778,M00385,2025-05-13 10:21:35,34.07,78.0,78,app,PulseMart,purchase
T001779,M00385,2026-06-30 04:39:41,52.61,92.0,0,app,PulseEats,purchase
T001780,M00385,2025-02-17 08:06:33,61.24,141.0,0,in_store,PulseMart,purchase
T001781,M00386,2025-03-10 21:39:59,49.86,115.0,0,in_store,PulseMart,purchase
T001782,M00386,2025-04-13 23:59:53,27.26,63.0,63,app,PulseMart,purchase
T001783,M00386,2026-04-07 11:53:23,102.68,236.0,0,in_store,PulseMart,purchase
T001784,M00386,2026-01-19 21:42:36,120.29,277.0,0,app,PulseMart,purchase
T001785,M00386,2026-03-16 21:32:51,65.75,115.0,0,online,PulseEats,purchase
T001786,M00387,2024-09-23 06:21:57,42.76,98.0,0,app,PulseMart,purchase
T001787,M00387,2023-07-18 07:28:59,94.73,218.0,0,app,PulseMart,purchase
T001788,M00387,2026-06-08 09:52:57,71.23,125.0,0,online,PulseEats,purchase
T001789,M00387,2025-12-07 06:22:52,115.17,265.0,0,app,PulseMart,purchase
T001790,M00387,2025-10-23 23:03:39,-99.06,228.0,0,online,PulseMart,purchase
T001791,M00387,2025-06-23 10:04:52,73.71,170.0,0,app,PulseMart,purchase
T001792,M00387,2024-03-18 16:50:49,53.19,122.0,0,online,PulseMart,purchase
T001793,M00388,2026-04-25 17:00:32,-42.27,74.0,0,online,PulseEats,purchase
T001794,M00388,2026-04-30 19:18:07,91.38,160.0,0,online,PulseEats,purchase
